customer_id,first_name,last_name,email,age,gender,city,state,country,favorite_nba_team,favorite_players,wnba_team_interest,merch_purchased,total_spent_usd,purchase_frequency,game_attendance,tv_viewing_hours,social_media_engagement,sports_news_engagement,recommendation_score
error: undefined method `first' for nil:NilClass,Gunilla,Wooder,gwoodera9@blogs.com,54,F,Lakeland,FL,United States,Philadelphia 76ers,Fred VanVleet,Atlanta Dream,socks,Dollar,4,4,9.1,32,76,0.32
error: undefined method `first' for nil:NilClass,Leonerd,Essex,lessexaa@china.com.cn,54,M,Miami,FL,United States,Boston Celtics,De'Aaron Fox,New York Liberty,phone cases,Dollar,0,7,9.9,66,75,0.43
error: undefined method `first' for nil:NilClass,Huberto,MacKnockiter,hmacknockiterab@google.ru,49,M,Corona,CA,United States,Los Angeles Lakers,Bam Adebayo,New York Liberty,jerseys,Dollar,3,5,9.1,88,66,0.49
error: undefined method `first' for nil:NilClass,Jeni,Bridgeland,jbridgelandac@nhs.uk,23,F,Nashville,TN,United States,Los Angeles Lakers,Zion Williamson,Washington Mystics,phone cases,Dollar,0,5,9.0,71,77,0.75
error: undefined method `first' for nil:NilClass,Binni,Celier,bcelierad@salon.com,29,F,Sacramento,CA,United States,Toronto Raptors,Pascal Siakam,,hats,Dollar,6,0,9.3,31,44,0.57
error: undefined method `first' for nil:NilClass,Merilee,Plews,mplewsae@berkeley.edu,76,F,Omaha,NE,United States,Philadelphia 76ers,Zach LaVine,Las Vegas Aces,hats,Dollar,1,3,10.7,86,79,0.34
error: undefined method `first' for nil:NilClass,Ricard,Josilevich,rjosilevichaf@tripadvisor.com,31,M,Bridgeport,CT,United States,Chicago Bulls,James Harden,,backpacks,Dollar,0,0,6.0,53,58,0.64
error: undefined method `first' for nil:NilClass,Galen,Scapelhorn,gscapelhornag@ucla.edu,69,M,Pittsburgh,PA,United States,Toronto Raptors,Zion Williamson,Minnesota Lynx,blankets,Dollar,1,2,5.3,30,62,0.79
error: undefined method `first' for nil:NilClass,Elisabetta,Hedingham,ehedinghamah@hp.com,47,F,Chicago,IL,United States,Philadelphia 76ers,De'Aaron Fox,,socks,Dollar,0,2,10.6,36,53,0.6
error: undefined method `first' for nil:NilClass,Wolfgang,Kingsman,wkingsmanai@rambler.ru,59,M,Washington,DC,United States,Golden State Warriors,Klay Thompson,Las Vegas Aces,hats,Dollar,6,0,4.6,43,49,0.73
error: undefined method `first' for nil:NilClass,Angelique,Maund,amaundaj@loc.gov,29,F,Montgomery,AL,United States,Los Angeles Lakers,Joel Embiid,New York Liberty,jerseys,Dollar,0,0,10.0,82,41,0.64
error: undefined method `first' for nil:NilClass,Cyndia,Kingsman,ckingsmanak@europa.eu,68,F,San Diego,CA,United States,Boston Celtics,Russell Westbrook,,keychains,Dollar,5,3,9.7,56,67,0.36
error: undefined method `first' for nil:NilClass,Addi,Lear,alearal@newyorker.com,76,F,Washington,DC,United States,Boston Celtics,John Collins,Atlanta Dream,backpacks,Dollar,3,0,8.4,58,61,0.6
error: undefined method `first' for nil:NilClass,Carlina,Vasilkov,cvasilkovam@vimeo.com,26,F,Boise,ID,United States,Chicago Bulls,Kyle Lowry,Atlanta Dream,sweatshirts,Dollar,4,7,7.5,36,42,0.62
error: undefined method `first' for nil:NilClass,Serge,Busfield,sbusfieldan@bizjournals.com,64,M,Newark,NJ,United States,Miami Heat,Paul George,Los Angeles Sparks,sweatshirts,Dollar,2,4,5.6,61,45,0.41
error: undefined method `first' for nil:NilClass,Vladamir,Ferre,vferreao@i2i.jp,44,M,Durham,NC,United States,Philadelphia 76ers,Jamal Murray,Atlanta Dream,keychains,Dollar,3,2,8.5,34,76,0.33
error: undefined method `first' for nil:NilClass,Ellynn,Whitbread,ewhitbreadap@pcworld.com,35,F,El Paso,TX,United States,Miami Heat,Deandre Ayton,Washington Mystics,hats,Dollar,6,6,4.5,66,46,0.79
error: undefined method `first' for nil:NilClass,Jackquelin,Breeder,jbreederaq@omniture.com,69,F,Jamaica,NY,United States,Chicago Bulls,Zach LaVine,Los Angeles Sparks,phone cases,Dollar,0,1,5.1,66,48,0.4
error: undefined method `first' for nil:NilClass,Aloysius,Beernaert,abeernaertar@wikimedia.org,35,M,Charleston,WV,United States,Miami Heat,Kevin Durant,Chicago Sky,jerseys,Dollar,2,1,9.2,52,74,0.66
error: undefined method `first' for nil:NilClass,Marena,Bowler,mbowleras@privacy.gov.au,80,F,Amarillo,TX,United States,Philadelphia 76ers,Dejounte Murray,Phoenix Mercury,phone cases,Dollar,6,6,6.1,38,50,0.66
error: undefined method `first' for nil:NilClass,Magdalene,Philipet,mphilipetat@walmart.com,66,F,Richmond,VA,United States,Miami Heat,Stephen Curry,,blankets,Dollar,5,6,6.3,64,58,0.7
error: undefined method `first' for nil:NilClass,Rockie,Lightowlers,rlightowlersau@technorati.com,37,M,Fort Worth,TX,United States,Philadelphia 76ers,Shai Gilgeous-Alexander,Phoenix Mercury,hats,Dollar,5,6,9.7,65,44,0.71
error: undefined method `first' for nil:NilClass,Hestia,Abramson,habramsonav@usatoday.com,68,F,Minneapolis,MN,United States,Golden State Warriors,DeMar DeRozan,Atlanta Dream,water bottles,Dollar,4,3,6.2,38,66,0.69
error: undefined method `first' for nil:NilClass,Nelia,Mahomet,nmahometaw@xrea.com,36,F,Roanoke,VA,United States,Los Angeles Lakers,Julius Randle,Atlanta Dream,socks,Dollar,2,4,4.6,43,79,0.64
error: undefined method `first' for nil:NilClass,Skipp,Jarnell,sjarnellax@spotify.com,23,M,Buffalo,NY,United States,Los Angeles Lakers,Myles Turner,Los Angeles Sparks,blankets,Dollar,6,7,6.6,40,74,0.43
error: undefined method `first' for nil:NilClass,Odille,Dunsmore,odunsmoreay@sphinn.com,37,F,Davenport,IA,United States,Miami Heat,Kyrie Irving,New York Liberty,hats,Dollar,5,2,8.8,73,55,0.42
error: undefined method `first' for nil:NilClass,Idalina,Judd,ijuddaz@cargocollective.com,61,F,Montgomery,AL,United States,Golden State Warriors,Pascal Siakam,Dallas Wings,posters,Dollar,6,5,8.2,46,51,0.44
error: undefined method `first' for nil:NilClass,Damaris,Breakwell,dbreakwellb0@cam.ac.uk,19,F,Kent,WA,United States,Chicago Bulls,De'Aaron Fox,Chicago Sky,socks,Dollar,4,6,4.9,62,54,0.8
error: undefined method `first' for nil:NilClass,Rooney,Bootyman,rbootymanb1@taobao.com,34,M,Los Angeles,CA,United States,Denver Nuggets,DeMar DeRozan,Washington Mystics,phone cases,Dollar,6,5,11.2,39,69,0.4
error: undefined method `first' for nil:NilClass,Emanuele,Marcombe,emarcombeb2@wufoo.com,39,M,Norfolk,VA,United States,Toronto Raptors,Shai Gilgeous-Alexander,Atlanta Dream,hats,Dollar,5,0,10.3,43,59,0.5
error: undefined method `first' for nil:NilClass,Madelon,Langman,mlangmanb3@ca.gov,76,F,Chicago,IL,United States,Chicago Bulls,Kristaps Porzingis,Las Vegas Aces,hats,Dollar,0,1,11.6,42,58,0.36
error: undefined method `first' for nil:NilClass,Ramsay,Kauschke,rkauschkeb4@booking.com,22,M,Houston,TX,United States,Los Angeles Lakers,Tobias Harris,Chicago Sky,blankets,Dollar,3,5,11.1,50,63,0.71
error: undefined method `first' for nil:NilClass,Barbabas,Keniwell,bkeniwellb5@geocities.com,28,M,Des Moines,IA,United States,Golden State Warriors,Pascal Siakam,,hats,Dollar,6,7,7.2,41,66,0.82
error: undefined method `first' for nil:NilClass,Salvidor,Goggen,sgoggenb6@i2i.jp,59,M,Rochester,MN,United States,Boston Celtics,Jayson Tatum,Phoenix Mercury,phone cases,Dollar,6,5,5.7,38,61,0.36
error: undefined method `first' for nil:NilClass,Ashleigh,Leuren,aleurenb7@narod.ru,62,F,Billings,MT,United States,Denver Nuggets,Brandon Ingram,Washington Mystics,keychains,Dollar,5,7,11.4,66,67,0.37
error: undefined method `first' for nil:NilClass,Suzanna,Le Huquet,slehuquetb8@wordpress.org,69,F,Springfield,IL,United States,Toronto Raptors,Brandon Ingram,Phoenix Mercury,keychains,Dollar,6,2,7.6,76,50,0.52
error: undefined method `first' for nil:NilClass,Christy,Chill,cchillb9@t-online.de,43,M,Lake Charles,LA,United States,Golden State Warriors,Paul George,,water bottles,Dollar,1,7,4.6,35,65,0.48
error: undefined method `first' for nil:NilClass,Gilemette,Blain,gblainba@businessinsider.com,36,F,New York City,NY,United States,Golden State Warriors,Bam Adebayo,,socks,Dollar,3,7,11.4,79,63,0.61
error: undefined method `first' for nil:NilClass,Stacee,Seiter,sseiterbb@mac.com,31,M,Buffalo,NY,United States,Dallas Mavericks,Jaylen Brown,Dallas Wings,keychains,Dollar,2,0,7.4,56,71,0.66
error: undefined method `first' for nil:NilClass,Frederique,Rowan,frowanbc@edublogs.org,59,F,New York City,NY,United States,Boston Celtics,Ben Simmons,Washington Mystics,backpacks,Dollar,2,8,8.4,69,69,0.59
error: undefined method `first' for nil:NilClass,Orren,Milan,omilanbd@hao123.com,23,M,Scranton,PA,United States,Philadelphia 76ers,Ben Simmons,Seattle Storm,sweatshirts,Dollar,2,1,8.8,54,50,0.73
error: undefined method `first' for nil:NilClass,Maxim,Reddings,mreddingsbe@t-online.de,58,M,North Las Vegas,NV,United States,Dallas Mavericks,Bam Adebayo,,backpacks,Dollar,3,2,9.3,54,40,0.65
error: undefined method `first' for nil:NilClass,June,Ferrar,jferrarbf@hostgator.com,56,F,Washington,DC,United States,Philadelphia 76ers,Stephen Curry,Seattle Storm,water bottles,Dollar,2,2,7.8,31,45,0.66
error: undefined method `first' for nil:NilClass,Zorine,Dowbakin,zdowbakinbg@flickr.com,39,F,Toledo,OH,United States,Dallas Mavericks,Stephen Curry,,hats,Dollar,4,0,8.4,78,60,0.46
error: undefined method `first' for nil:NilClass,Phedra,Kuhndel,pkuhndelbh@wisc.edu,37,F,Richmond,VA,United States,Philadelphia 76ers,Pascal Siakam,Chicago Sky,posters,Dollar,3,7,11.0,40,79,0.54
error: undefined method `first' for nil:NilClass,Cris,Locke,clockebi@biblegateway.com,68,M,Irvine,CA,United States,Chicago Bulls,Donovan Mitchell,Phoenix Mercury,backpacks,Dollar,5,8,4.4,35,75,0.31
error: undefined method `first' for nil:NilClass,Daile,Neads,dneadsbj@skyrock.com,20,F,Dallas,TX,United States,Chicago Bulls,Anthony Davis,Dallas Wings,jerseys,Dollar,6,7,4.7,68,59,0.59
error: undefined method `first' for nil:NilClass,Sinclare,Speeks,sspeeksbk@aboutads.info,28,M,Olympia,WA,United States,Philadelphia 76ers,Jamal Murray,Seattle Storm,water bottles,Dollar,3,8,6.4,79,64,0.55
error: undefined method `first' for nil:NilClass,Darelle,Paute,dpautebl@friendfeed.com,35,F,Peoria,IL,United States,Los Angeles Lakers,Devin Booker,,keychains,Dollar,6,1,4.7,65,75,0.54
error: undefined method `first' for nil:NilClass,Burg,Purse,bpursebm@census.gov,61,M,Lansing,MI,United States,Los Angeles Lakers,Rudy Gobert,,water bottles,Dollar,3,1,4.4,43,54,0.69
error: undefined method `first' for nil:NilClass,Gerrilee,Carrier,gcarrierbn@hp.com,68,F,Baton Rouge,LA,United States,Miami Heat,Jimmy Butler,Dallas Wings,jerseys,Dollar,4,4,6.3,82,60,0.82
error: undefined method `first' for nil:NilClass,Pepita,Combes,pcombesbo@fastcompany.com,48,F,Canton,OH,United States,Los Angeles Lakers,Brandon Ingram,Chicago Sky,sweatshirts,Dollar,5,3,8.2,67,63,0.55
error: undefined method `first' for nil:NilClass,Agace,Vasilik,avasilikbp@wordpress.org,69,F,Hot Springs National Park,AR,United States,Chicago Bulls,Devin Booker,,sweatshirts,Dollar,4,8,4.0,43,74,0.78
error: undefined method `first' for nil:NilClass,Virge,Ovill,vovillbq@reddit.com,45,M,Tacoma,WA,United States,Los Angeles Lakers,Rudy Gobert,Los Angeles Sparks,hats,Dollar,4,4,6.8,67,55,0.8
error: undefined method `first' for nil:NilClass,Jaime,Trim,jtrimbr@mashable.com,44,M,Augusta,GA,United States,Toronto Raptors,Klay Thompson,Chicago Sky,hats,Dollar,2,6,8.4,78,50,0.61
error: undefined method `first' for nil:NilClass,Maryrose,Chesworth,mchesworthbs@jugem.jp,50,F,Birmingham,AL,United States,Golden State Warriors,Russell Westbrook,Chicago Sky,sweatshirts,Dollar,5,0,4.1,50,48,0.75
error: undefined method `first' for nil:NilClass,Brigitta,Bonaire,bbonairebt@baidu.com,40,F,Richmond,VA,United States,Dallas Mavericks,Paul George,Dallas Wings,keychains,Dollar,1,5,4.6,61,72,0.42
error: undefined method `first' for nil:NilClass,Everett,Allin,eallinbu@posterous.com,37,M,Kansas City,MO,United States,Chicago Bulls,Karl-Anthony Towns,,water bottles,Dollar,0,3,6.6,65,43,0.56
error: undefined method `first' for nil:NilClass,Aldis,Wallworth,awallworthbv@hostgator.com,41,M,Reston,VA,United States,Chicago Bulls,Joel Embiid,,keychains,Dollar,0,5,4.8,70,55,0.34
error: undefined method `first' for nil:NilClass,Inga,Gatecliff,igatecliffbw@thetimes.co.uk,56,F,Houston,TX,United States,Golden State Warriors,Russell Westbrook,,water bottles,Dollar,4,4,4.5,79,58,0.38
error: undefined method `first' for nil:NilClass,Chip,Edis,cedisbx@imgur.com,64,M,Watertown,MA,United States,Los Angeles Lakers,Kyle Lowry,,posters,Dollar,0,6,11.6,73,74,0.37
error: undefined method `first' for nil:NilClass,Rich,Matyushonok,rmatyushonokby@omniture.com,22,M,Muskegon,MI,United States,Chicago Bulls,Pascal Siakam,,phone cases,Dollar,6,6,4.4,60,65,0.49
error: undefined method `first' for nil:NilClass,Gus,Roset,grosetbz@drupal.org,34,M,Sacramento,CA,United States,Los Angeles Lakers,John Collins,Phoenix Mercury,phone cases,Dollar,0,3,9.5,70,55,0.38
error: undefined method `first' for nil:NilClass,Brewer,Penton,bpentonc0@deviantart.com,42,M,Boston,MA,United States,Los Angeles Lakers,Zach LaVine,Seattle Storm,phone cases,Dollar,6,5,11.4,54,48,0.44
error: undefined method `first' for nil:NilClass,Carolus,Crallan,ccrallanc1@deviantart.com,23,M,Springfield,MO,United States,Los Angeles Lakers,Stephen Curry,Minnesota Lynx,phone cases,Dollar,4,1,4.3,38,72,0.51
error: undefined method `first' for nil:NilClass,Bronnie,Seabright,bseabrightc2@forbes.com,71,M,Salt Lake City,UT,United States,Denver Nuggets,Kyrie Irving,Seattle Storm,keychains,Dollar,6,1,8.4,79,48,0.67
error: undefined method `first' for nil:NilClass,Randie,Cogar,rcogarc3@google.it,36,M,Miami Beach,FL,United States,Los Angeles Lakers,Ben Simmons,Dallas Wings,posters,Dollar,0,4,5.0,74,41,0.45
error: undefined method `first' for nil:NilClass,Carlota,Attridge,cattridgec4@sciencedaily.com,66,F,Woburn,MA,United States,Boston Celtics,Ja Morant,,keychains,Dollar,4,3,8.2,48,76,0.48
error: undefined method `first' for nil:NilClass,Noby,Musico,nmusicoc5@archive.org,62,M,Saint Paul,MN,United States,Boston Celtics,Ben Simmons,Washington Mystics,phone cases,Dollar,3,1,4.4,78,42,0.57
error: undefined method `first' for nil:NilClass,Clo,Pahler,cpahlerc6@businesswire.com,50,F,Tampa,FL,United States,Boston Celtics,Trae Young,Seattle Storm,keychains,Dollar,0,2,11.1,71,79,0.67
error: undefined method `first' for nil:NilClass,Kaitlynn,Geldeford,kgeldefordc7@hp.com,24,F,Hartford,CT,United States,Chicago Bulls,DeMar DeRozan,Seattle Storm,hats,Dollar,4,1,11.2,49,73,0.56
error: undefined method `first' for nil:NilClass,Maurits,Van der Kruijs,mvanderkruijsc8@auda.org.au,32,M,Columbus,GA,United States,Philadelphia 76ers,Trae Young,Las Vegas Aces,posters,Dollar,5,0,4.9,43,48,0.5
error: undefined method `first' for nil:NilClass,Townsend,Bonicelli,tbonicellic9@prlog.org,58,M,Henderson,NV,United States,Miami Heat,Jimmy Butler,,blankets,Dollar,3,4,7.6,66,65,0.61
error: undefined method `first' for nil:NilClass,Megen,Ohlsen,mohlsenca@clickbank.net,54,F,Sacramento,CA,United States,Miami Heat,Luka Doncic,,socks,Dollar,2,8,5.0,42,47,0.64
error: undefined method `first' for nil:NilClass,Gennifer,Colquite,gcolquitecb@goo.gl,27,F,Houston,TX,United States,Dallas Mavericks,Pascal Siakam,Seattle Storm,socks,Dollar,0,3,9.7,45,78,0.63
error: undefined method `first' for nil:NilClass,Alaine,Krabbe,akrabbecc@ox.ac.uk,35,F,Washington,DC,United States,Dallas Mavericks,D'Angelo Russell,Minnesota Lynx,sweatshirts,Dollar,5,7,10.5,55,54,0.55
error: undefined method `first' for nil:NilClass,Kain,Agron,kagroncd@howstuffworks.com,51,M,Shawnee Mission,KS,United States,Denver Nuggets,Anthony Davis,Dallas Wings,sweatshirts,Dollar,2,1,5.9,31,42,0.4
error: undefined method `first' for nil:NilClass,Alonzo,Lorenc,alorencce@goo.ne.jp,41,M,Cape Coral,FL,United States,Los Angeles Lakers,LeBron James,New York Liberty,sweatshirts,Dollar,6,2,6.6,33,57,0.59
error: undefined method `first' for nil:NilClass,Worthy,Hush,whushcf@ow.ly,38,M,Sacramento,CA,United States,Toronto Raptors,Pascal Siakam,Las Vegas Aces,hats,Dollar,1,5,9.2,88,53,0.35
error: undefined method `first' for nil:NilClass,Prentice,Renner,prennercg@ibm.com,39,M,Miami,FL,United States,Chicago Bulls,Kawhi Leonard,New York Liberty,hats,Dollar,6,2,8.5,64,79,0.39
error: undefined method `first' for nil:NilClass,Wylie,Whiteoak,wwhiteoakch@yahoo.com,30,M,Houston,TX,United States,Denver Nuggets,Giannis Antetokounmpo,Dallas Wings,jerseys,Dollar,5,6,5.8,67,56,0.39
error: undefined method `first' for nil:NilClass,Nikola,Vigneron,nvigneronci@nifty.com,24,M,Young America,MN,United States,Denver Nuggets,James Harden,,socks,Dollar,2,4,5.2,40,79,0.49
error: undefined method `first' for nil:NilClass,Rriocard,Moysey,rmoyseycj@indiegogo.com,56,M,Saint Paul,MN,United States,Chicago Bulls,Pascal Siakam,,keychains,Dollar,0,4,10.1,64,62,0.62
error: undefined method `first' for nil:NilClass,Tilly,Acklands,tacklandsck@auda.org.au,51,F,Reno,NV,United States,Miami Heat,Jaylen Brown,,sweatshirts,Dollar,1,5,5.1,54,59,0.82
error: undefined method `first' for nil:NilClass,Pamela,Bourtoumieux,pbourtoumieuxcl@miibeian.gov.cn,66,F,Topeka,KS,United States,Los Angeles Lakers,Zach LaVine,Chicago Sky,posters,Dollar,2,0,7.2,62,61,0.78
error: undefined method `first' for nil:NilClass,Michaeline,Nias,mniascm@topsy.com,57,F,Kansas City,MO,United States,Dallas Mavericks,Zach LaVine,Dallas Wings,backpacks,Dollar,5,7,8.0,66,58,0.78
error: undefined method `first' for nil:NilClass,Leona,Ossulton,lossultoncn@cnbc.com,76,F,Cleveland,OH,United States,Denver Nuggets,Jamal Murray,Washington Mystics,phone cases,Dollar,5,7,9.5,31,55,0.8
error: undefined method `first' for nil:NilClass,Nat,Wootton,nwoottonco@phpbb.com,31,M,Pittsburgh,PA,United States,Golden State Warriors,Tobias Harris,Los Angeles Sparks,jerseys,Dollar,3,4,7.3,60,53,0.54
error: undefined method `first' for nil:NilClass,Alexandr,Webb-Bowen,awebbbowencp@phpbb.com,77,M,Reading,PA,United States,Philadelphia 76ers,Karl-Anthony Towns,Dallas Wings,hats,Dollar,0,7,9.6,42,55,0.38
error: undefined method `first' for nil:NilClass,Corly,Shyre,cshyrecq@ca.gov,73,F,Colorado Springs,CO,United States,Chicago Bulls,Kyle Lowry,,backpacks,Dollar,2,4,9.2,68,54,0.36
error: undefined method `first' for nil:NilClass,Stacia,Medcraft,smedcraftcr@theatlantic.com,27,F,Pensacola,FL,United States,Philadelphia 76ers,Deandre Ayton,New York Liberty,posters,Dollar,5,3,8.6,73,68,0.77
error: undefined method `first' for nil:NilClass,Gregoire,Elliott,gelliottcs@china.com.cn,80,M,Santa Barbara,CA,United States,Golden State Warriors,Kevin Durant,Atlanta Dream,phone cases,Dollar,1,2,4.4,36,40,0.63
error: undefined method `first' for nil:NilClass,Marya,O' Donohoe,modonohoect@pcworld.com,41,F,Austin,TX,United States,Dallas Mavericks,Anthony Davis,Washington Mystics,jerseys,Dollar,0,6,8.6,70,41,0.64
error: undefined method `first' for nil:NilClass,Salomon,Tomkin,stomkincu@multiply.com,48,M,Oklahoma City,OK,United States,Philadelphia 76ers,Kevin Durant,,sweatshirts,Dollar,1,5,7.5,69,62,0.34
error: undefined method `first' for nil:NilClass,Silvio,Ralls,srallscv@lycos.com,57,M,Topeka,KS,United States,Miami Heat,Bradley Beal,Las Vegas Aces,water bottles,Dollar,6,1,10.9,82,67,0.76
error: undefined method `first' for nil:NilClass,Dorrie,Aylmer,daylmercw@ask.com,39,F,Alexandria,LA,United States,Los Angeles Lakers,James Harden,Washington Mystics,blankets,Dollar,4,8,5.4,42,46,0.63
error: undefined method `first' for nil:NilClass,Rhett,Groll,rgrollcx@princeton.edu,35,M,Fargo,ND,United States,Los Angeles Lakers,Luka Doncic,Dallas Wings,posters,Dollar,1,1,9.2,82,42,0.46
error: undefined method `first' for nil:NilClass,Roy,Arrow,rarrowcy@vk.com,65,M,Atlanta,GA,United States,Los Angeles Lakers,Jayson Tatum,,hats,Dollar,5,4,5.9,73,76,0.72
error: undefined method `first' for nil:NilClass,Nedda,Ofer,nofercz@ftc.gov,76,F,Houston,TX,United States,Houston Rockets,Karl-Anthony Towns,Minnesota Lynx,keychains,Dollar,0,4,11.6,65,49,0.61
error: undefined method `first' for nil:NilClass,Ozzie,Gornal,ogornald0@eventbrite.com,44,M,Newport Beach,CA,United States,Toronto Raptors,Rudy Gobert,New York Liberty,keychains,Dollar,3,4,6.8,78,47,0.38
error: undefined method `first' for nil:NilClass,Laryssa,Izachik,lizachikd1@fema.gov,55,F,Akron,OH,United States,Los Angeles Lakers,LeBron James,Dallas Wings,blankets,Dollar,4,7,11.3,54,63,0.78
error: undefined method `first' for nil:NilClass,Franny,Dymott,fdymottd2@reverbnation.com,72,M,Pensacola,FL,United States,Denver Nuggets,Devin Booker,Minnesota Lynx,phone cases,Dollar,5,5,8.6,41,55,0.38
